Year,Program,Six Digit,Program Category,Four Digit,Program Family,Two Digit,Institution Type,Institution,Campus,County,FIPS,Certificate,Diploma,Total Awards
2020-21,Nursing Assistant/Aide and Patient Care Assistant/Aide,51.3902,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Oneida,Oneida Campus,"Scott County, Tennessee",47151,18,0,18
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Oneida,York Institute,"Fentress County, Tennessee",47049,0,1,1
2020-21,Emergency Medical Technology/Technician (EMT Paramedic),51.0904,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Oneida,York Institute,"Fentress County, Tennessee",47049,8,0,8
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Paris,Benton County Government Building,"Benton County, Tennessee",47005,2,6,8
2020-21,Computer Systems Networking and Telecommunications,11.0901,Computer Systems Networking and Telecommunications,11.09,Computer and Information Sciences and Support Services,11,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,4,6,10
2020-21,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,3,22,25
2020-21,Building/Property Maintenance,46.0401,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,4,8,12
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,4,10,14
2020-21,Autobody/Collision and Repair Technology/Technician,47.0603,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,2,12,14
2020-21,Small Engine Mechanics and Repair Technology/Technician,47.0606,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,0,1,1
2020-21,Motorcycle Maintenance and Repair Technology/Technician,47.0611,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,1,3,4
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,1,2,3
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,0,8,8
2020-21,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,2,4,6
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,1,25,26
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Paris,Main Campus,"Henry County, Tennessee",47079,3,6,9
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Paris,Weakley County Center for Adults,"Weakley County, Tennessee",47183,4,6,10
2020-21,"Construction Trades, Other",46.9999,"Construction Trades, Other",46.99,Construction Trades,46,TCAT,Pulaski,Lawrenceburg Instructional Service,"Lawrence County, Tennessee",47099,0,1,1
2020-21,Computer Systems Networking and Telecommunications,11.0901,Computer Systems Networking and Telecommunications,11.09,Computer and Information Sciences and Support Services,11,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,7,8,15
2020-21,Manufacturing Engineering Technology/Technician,15.0613,Industrial Production Technologies/Technicians,15.06,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,1,1,2
2020-21,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,0,5,5
2020-21,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,0,10,10
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,5,12,17
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,2,15,17
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,1,24,25
2020-21,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,5,6,11
2020-21,Pharmacy Technician/Assistant,51.0805,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,0,9,9
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,0,45,45
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Pulaski,Main Campus,"Giles County, Tennessee",47055,0,8,8
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Pulaski,Northfield Instructional Service Center,"Lawrence County, Tennessee",47099,0,4,4
2020-21,Computer Numerically Controlled (CNC) Machinist Technology/CNC Machinist,48.0510,Precision Metal Working,48.05,Precision Production,48,TCAT,Pulaski,Northfield Instructional Service Center,"Lawrence County, Tennessee",47099,0,4,4
2020-21,"Construction Trades, Other",46.9999,"Construction Trades, Other",46.99,Construction Trades,46,TCAT,Pulaski,South Lawrence Instructional Service Center,"Lawrence County, Tennessee",47099,2,0,2
2020-21,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Ripley,Crockett County Higher Education Center,"Crockett County, Tennessee",47033,4,13,17
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Ripley,Crockett County Higher Education Center,"Crockett County, Tennessee",47033,1,23,24
2020-21,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,6,3,9
2020-21,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,2,8,10
2020-21,Manufacturing Engineering Technology/Technician,15.0613,Industrial Production Technologies/Technicians,15.06,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,4,6,10
2020-21,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,6,4,10
2020-21,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,1,1,2
2020-21,Emergency Medical Technology/Technician (EMT Paramedic),51.0904,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,9,0,9
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Ripley,Main Campus,"Lauderdale County, Tennessee",47097,8,26,34
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Shelbyville,Adult Education Center,"Bedford County, Tennessee",47003,3,5,8
2020-21,"System, Networking, and LAN/WAN Management/Manager",11.1002,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Shelbyville,Franklin County Extension Campus,"Franklin County, Tennessee",47051,1,0,1
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Shelbyville,Franklin County Extension Campus,"Franklin County, Tennessee",47051,6,14,20
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Shelbyville,Franklin County Extension Campus,"Franklin County, Tennessee",47051,2,2,4
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Shelbyville,Franklin County Extension Campus,"Franklin County, Tennessee",47051,2,5,7
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Shelbyville,Franklin County Extension Campus,"Franklin County, Tennessee",47051,0,11,11
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Shelbyville,Lincoln Central Academy,"Lincoln County, Tennessee",47103,0,8,8
2020-21,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,7,5,12
2020-21,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,4,17,21
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,4,3,7
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,7,22,29
2020-21,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,2,9,11
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,6,9,15
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,1,12,13
2020-21,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,49.0205,Ground Transportation,49.02,Transportation and Materials Moving,49,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,20,0,20
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,4,21,25
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Shelbyville,Main Campus,"Bedford County, Tennessee",47003,1,18,19
2020-21,"System, Networking, and LAN/WAN Management/Manager",11.1002,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Shelbyville,Middle Tennessee Education Center,"Bedford County, Tennessee",47003,3,33,36
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Whiteville,Brownsville Extension Campus,"Haywood County, Tennessee",47075,1,6,7
2020-21,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Whiteville,Brownsville Extension Campus,"Haywood County, Tennessee",47075,6,5,11
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Whiteville,Brownsville Extension Campus,"Haywood County, Tennessee",47075,19,19,38
2020-21,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Whiteville,Main Campus,"Madison County, Tennessee",47113,6,4,10
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Whiteville,Main Campus,"Madison County, Tennessee",47113,7,8,15
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Whiteville,Main Campus,"Madison County, Tennessee",47113,14,4,18
2020-21,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Whiteville,Main Campus,"Madison County, Tennessee",47113,14,1,15
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Whiteville,Main Campus,"Madison County, Tennessee",47113,7,9,16
2020-21,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Whiteville,Main Campus,"Madison County, Tennessee",47113,1,13,14
